date,city,temperature,humidity,pressure,wind_speed,rainfall,weather_condition
2023-11-17,Chennai,30.9,89,1038,14.3,14.1,Stormy
2023-11-18,Delhi,25.2,21,982,16.1,67.5,Stormy
2023-11-19,Kolkata,37.6,34,991,6.2,127.3,Rainy
2023-11-20,Hyderabad,32.0,59,1017,16.4,4.3,Sunny
2023-11-21,Hyderabad,23.7,44,1024,3.8,114.6,Stormy
2023-11-22,Kolkata,26.5,21,991,9.9,4.9,Stormy
2023-11-23,Chennai,35.9,34,1006,3.7,42.2,Foggy
2023-11-24,Jaipur,18.4,42,983,11.9,150.3,Rainy
2023-11-25,Ahmedabad,15.6,66,1019,3.8,135.0,Stormy
2023-11-26,Chennai,34.0,35,1006,19.1,162.6,Cloudy
2023-11-27,Hyderabad,15.6,81,1039,22.0,76.0,Foggy
2023-11-28,Jaipur,25.3,68,1048,0.7,60.6,Stormy
2023-11-29,Nagpur,23.1,34,1021,10.6,35.4,Sunny
2023-11-30,Pune,39.3,76,989,20.3,72.5,Rainy
2023-12-01,Pune,19.2,57,1033,6.9,125.6,Sunny
2023-12-02,Jaipur,24.9,69,1014,0.2,120.0,Cloudy
2023-12-03,Bangalore,28.2,99,1017,24.6,162.1,Cloudy
2023-12-04,Pune,39.2,33,1019,4.0,125.1,Cloudy
2023-12-05,Nagpur,27.3,44,984,17.4,169.0,Rainy
2023-12-06,Pune,25.3,36,1032,22.5,12.2,Foggy
2023-12-07,Pune,17.9,96,1038,14.4,198.8,Rainy
2023-12-08,Kolkata,17.0,45,996,15.2,182.3,Stormy
2023-12-09,Nagpur,23.9,66,1044,6.2,51.6,Rainy
2023-12-10,Chennai,39.7,60,1035,7.0,154.8,Stormy
2023-12-11,Delhi,27.1,63,987,16.5,141.6,Rainy
2023-12-12,Delhi,41.6,95,1007,19.8,21.1,Rainy
2023-12-13,Chennai,34.7,90,1040,7.4,148.4,Foggy
2023-12-14,Ahmedabad,17.6,40,999,19.4,83.4,Rainy
2023-12-15,Bangalore,25.1,29,1039,10.1,151.4,Foggy
2023-12-16,Bangalore,42.8,96,1012,16.5,112.8,Stormy
2023-12-17,Nagpur,20.1,100,990,24.2,167.7,Stormy
2023-12-18,Ahmedabad,37.8,54,995,8.5,125.1,Foggy
2023-12-19,Nagpur,15.6,27,983,22.2,197.4,Rainy
2023-12-20,Delhi,40.1,31,1015,20.5,67.3,Cloudy
2023-12-21,Chennai,17.6,100,1039,7.0,89.9,Cloudy
2023-12-22,Mumbai,24.5,30,1000,15.2,9.0,Cloudy
2023-12-23,Hyderabad,28.2,89,998,15.4,112.3,Cloudy
2023-12-24,Delhi,36.1,68,996,21.3,184.7,Foggy
2023-12-25,Ahmedabad,33.1,23,1049,10.5,73.8,Sunny
2023-12-26,Nagpur,19.5,25,1011,21.4,187.2,Rainy
2023-12-27,Nagpur,17.2,81,991,3.7,149.8,Rainy
2023-12-28,Jaipur,15.3,49,1013,14.8,5.6,Foggy
2023-12-29,Mumbai,43.6,53,990,19.2,91.9,Stormy
2023-12-30,Kolkata,23.4,23,1032,0.4,6.4,Sunny
2023-12-31,Pune,26.3,85,1050,18.3,42.0,Foggy
2023-01-01,Jaipur,28.6,71,1003,14.6,102.4,Rainy
2023-01-02,Pune,16.4,98,1002,7.4,145.6,Sunny
2023-01-03,Hyderabad,18.5,45,1015,22.2,69.0,Cloudy
2023-01-04,Delhi,41.8,58,1017,14.0,37.5,Foggy
2023-01-05,Chennai,26.2,84,993,24.6,199.5,Stormy
2023-01-06,Hyderabad,16.3,58,1023,12.8,62.6,Cloudy
2023-01-07,Mumbai,21.8,71,1022,21.4,74.1,Cloudy
2023-01-08,Chennai,28.0,47,991,4.8,129.6,Sunny
2023-01-09,Jaipur,40.4,100,996,8.6,112.9,Stormy
2023-01-10,Mumbai,25.8,51,993,1.8,131.7,Sunny
2023-01-11,Mumbai,43.4,71,1012,22.9,107.0,Foggy
2023-01-12,Delhi,44.3,83,982,2.9,183.9,Rainy
2023-01-13,Mumbai,41.0,40,983,23.8,157.4,Foggy
2023-01-14,Chennai,21.4,28,1011,15.1,135.5,Rainy
2023-01-15,Mumbai,29.0,26,1022,8.1,193.1,Sunny
2023-01-16,Bangalore,30.5,31,1002,0.9,113.3,Sunny
2023-01-17,Jaipur,26.2,44,1021,25.0,45.1,Stormy
2023-01-18,Pune,40.8,74,1000,14.0,59.0,Rainy
2023-01-19,Pune,37.1,45,989,7.8,179.1,Sunny
2023-01-20,Nagpur,34.5,80,1015,23.5,119.6,Foggy
2023-01-21,Chennai,30.3,39,1027,9.7,188.1,Rainy
2023-01-22,Bangalore,19.4,37,998,18.4,54.3,Rainy
2023-01-23,Ahmedabad,29.5,95,988,15.9,101.4,Rainy
2023-01-24,Jaipur,36.6,89,1004,11.5,151.0,Stormy
2023-01-25,Hyderabad,31.2,23,1000,24.3,49.7,Cloudy
2023-01-26,Hyderabad,33.7,95,1043,20.0,98.5,Stormy
2023-01-27,Pune,43.1,92,1043,23.5,51.7,Rainy
2023-01-28,Jaipur,22.5,61,1003,9.7,51.1,Stormy
2023-01-29,Bangalore,37.5,84,994,7.2,150.6,Rainy
2023-01-30,Bangalore,41.2,28,1015,6.0,151.3,Sunny
2023-01-31,Chennai,21.8,54,1006,16.7,194.5,Sunny
2023-02-01,Bangalore,23.1,100,1048,6.4,191.2,Foggy
2023-02-02,Jaipur,32.6,74,1033,12.6,197.2,Foggy
2023-02-03,Delhi,39.2,61,995,4.8,175.6,Rainy
2023-02-04,Nagpur,19.7,51,981,17.6,46.0,Rainy
2023-02-05,Mumbai,24.5,71,988,15.0,192.0,Sunny
2023-02-06,Bangalore,40.7,61,1031,20.8,67.6,Stormy
2023-02-07,Jaipur,23.2,98,1044,2.7,155.5,Rainy
2023-02-08,Chennai,36.4,91,1013,20.8,171.2,Rainy
2023-02-09,Hyderabad,39.3,67,1034,1.8,104.0,Sunny
2023-02-10,Kolkata,31.7,85,994,5.8,7.5,Cloudy
2023-02-11,Hyderabad,17.4,68,1043,20.1,142.2,Rainy
2023-02-12,Bangalore,28.3,62,1023,14.5,198.2,Rainy
2023-02-13,Ahmedabad,38.2,63,1037,22.9,62.9,Foggy
2023-02-14,Delhi,29.7,88,1045,20.0,52.8,Rainy
2023-02-15,Nagpur,40.6,100,1000,15.6,151.4,Stormy
2023-02-16,Nagpur,33.2,87,1048,13.7,194.6,Stormy
2023-02-17,Chennai,37.5,64,1007,17.7,102.7,Stormy
2023-02-18,Hyderabad,32.2,95,985,5.6,74.8,Sunny
2023-02-19,Pune,18.9,85,1049,13.2,178.4,Sunny
2023-02-20,Chennai,31.0,64,1029,11.9,74.7,Foggy
2023-02-21,Chennai,17.0,87,1049,1.3,118.4,Cloudy
2023-02-22,Kolkata,33.7,93,1002,23.2,116.4,Foggy
2023-02-23,Jaipur,17.9,97,986,7.4,42.0,Foggy
2023-02-24,Hyderabad,18.0,55,999,0.3,161.6,Cloudy
2023-02-25,Delhi,40.1,63,994,14.4,27.1,Stormy
2023-02-26,Jaipur,20.0,28,1042,10.5,176.6,Rainy
2023-02-27,Kolkata,42.9,26,1003,10.0,165.6,Foggy
2023-02-28,Chennai,25.1,66,1019,7.9,34.0,Rainy
2023-03-01,Chennai,37.4,71,1022,1.0,25.9,Sunny
2023-03-02,Nagpur,38.7,57,993,18.5,85.7,Foggy
2023-03-03,Kolkata,29.9,47,1013,15.9,61.5,Cloudy
2023-03-04,Delhi,28.8,52,984,5.8,175.3,Sunny
2023-03-05,Pune,18.5,71,1045,8.5,195.4,Cloudy
2023-03-06,Mumbai,37.2,35,1015,2.8,81.3,Cloudy
2023-03-07,Bangalore,43.5,56,1013,14.9,45.5,Stormy
2023-03-08,Pune,21.5,66,983,20.0,146.9,Foggy
2023-03-09,Chennai,35.2,76,1034,15.0,183.5,Cloudy
2023-03-10,Jaipur,27.9,27,1029,20.0,36.9,Rainy
2023-03-11,Chennai,21.1,70,985,22.6,83.5,Foggy
2023-03-12,Hyderabad,37.4,57,1038,17.2,192.5,Cloudy
2023-03-13,Ahmedabad,17.9,96,1034,22.4,56.3,Stormy
2023-03-14,Pune,38.3,40,1006,23.4,67.7,Stormy
2023-03-15,Delhi,17.3,32,1025,4.9,134.5,Stormy
2023-03-16,Kolkata,29.5,86,1039,24.7,21.8,Cloudy
2023-03-17,Nagpur,36.1,78,985,23.8,116.3,Sunny
2023-03-18,Nagpur,44.8,91,1009,16.4,21.5,Sunny
2023-03-19,Nagpur,39.1,49,1026,3.6,110.3,Cloudy
2023-03-20,Pune,33.9,27,1004,2.1,45.0,Rainy
2023-03-21,Hyderabad,38.4,100,984,12.5,64.3,Sunny
2023-03-22,Nagpur,27.6,42,1032,6.1,84.1,Cloudy
2023-03-23,Ahmedabad,16.4,43,993,10.8,39.9,Cloudy
2023-03-24,Hyderabad,41.4,51,1044,2.8,130.5,Sunny
2023-03-25,Hyderabad,30.5,81,1014,0.7,79.7,Stormy
2023-03-26,Pune,26.7,78,998,11.7,120.6,Rainy
2023-03-27,Bangalore,27.1,33,1001,18.5,165.5,Rainy
2023-03-28,Mumbai,42.4,29,993,4.8,179.3,Stormy
2023-03-29,Chennai,17.4,44,1001,7.4,30.1,Stormy
2023-03-30,Chennai,42.7,97,1044,22.8,46.0,Stormy
2023-03-31,Mumbai,34.4,24,1002,10.7,172.1,Foggy
2023-04-01,Delhi,31.4,44,998,24.6,57.0,Rainy
2023-04-02,Hyderabad,29.7,90,1013,17.2,51.3,Cloudy
2023-04-03,Kolkata,44.7,65,1004,23.0,155.3,Cloudy
2023-04-04,Nagpur,26.0,99,986,15.0,46.2,Cloudy
2023-04-05,Chennai,37.6,94,1016,21.7,28.5,Stormy
2023-04-06,Chennai,41.2,72,1046,7.2,152.6,Rainy
2023-04-07,Chennai,31.9,87,1035,17.4,100.6,Cloudy
2023-04-08,Kolkata,21.3,85,1024,8.2,73.1,Sunny
2023-04-09,Bangalore,42.1,21,982,8.4,144.9,Foggy
2023-04-10,Ahmedabad,40.9,51,991,16.6,121.7,Sunny
2023-04-11,Delhi,22.0,92,988,19.2,164.4,Stormy
2023-04-12,Bangalore,31.0,85,1002,5.7,22.3,Rainy
2023-04-13,Hyderabad,35.5,49,1016,0.5,197.3,Cloudy
2023-04-14,Hyderabad,40.7,36,1010,15.9,164.4,Foggy
2023-04-15,Chennai,15.4,100,1031,13.9,172.7,Rainy
2023-04-16,Bangalore,31.7,55,1009,10.8,56.5,Cloudy
2023-04-17,Jaipur,23.7,65,1023,11.5,162.1,Cloudy
2023-04-18,Delhi,28.0,66,1007,20.7,163.3,Cloudy
2023-04-19,Bangalore,28.4,48,1049,15.6,41.4,Foggy
2023-04-20,Mumbai,16.6,68,1030,16.8,127.4,Sunny
2023-04-21,Kolkata,18.7,44,1021,9.7,115.1,Rainy
2023-04-22,Ahmedabad,18.7,43,1048,8.8,34.5,Foggy
2023-04-23,Kolkata,26.4,28,1003,16.0,199.8,Stormy
2023-04-24,Kolkata,34.0,76,986,3.5,113.3,Sunny
2023-04-25,Pune,35.8,28,1025,15.1,136.9,Rainy
2023-04-26,Chennai,32.2,68,1008,2.5,73.8,Sunny
2023-04-27,Bangalore,27.4,32,986,15.6,44.3,Rainy
2023-04-28,Jaipur,30.7,47,994,14.9,194.1,Sunny
2023-04-29,Jaipur,25.8,41,1048,9.0,181.6,Foggy
2023-04-30,Jaipur,42.8,66,1035,6.9,113.6,Foggy
2023-05-01,Jaipur,22.4,56,1036,17.6,86.3,Rainy
2023-05-02,Mumbai,19.0,60,1022,20.7,38.5,Sunny
2023-05-03,Jaipur,37.6,42,1046,9.8,99.4,Rainy
2023-05-04,Bangalore,19.8,77,1021,23.1,28.4,Sunny
2023-05-05,Jaipur,31.7,31,996,9.9,13.3,Stormy
2023-05-06,Nagpur,20.5,37,994,0.8,8.7,Cloudy
2023-05-07,Chennai,24.1,78,1045,23.7,182.9,Stormy
2023-05-08,Mumbai,35.6,75,1017,4.8,64.3,Rainy
2023-05-09,Kolkata,35.7,62,1047,11.4,75.4,Stormy
2023-05-10,Nagpur,43.3,74,1044,20.7,147.5,Stormy
2023-05-11,Delhi,26.7,94,1027,9.9,174.0,Cloudy
2023-05-12,Pune,16.9,89,998,14.7,90.0,Sunny
2023-05-13,Ahmedabad,30.0,25,987,13.9,55.6,Cloudy
2023-05-14,Bangalore,35.5,81,1042,0.8,49.1,Sunny
2023-05-15,Pune,21.9,75,1000,16.2,144.2,Foggy
2023-05-16,Ahmedabad,44.0,68,1041,18.0,29.6,Sunny
2023-05-17,Nagpur,18.0,58,1050,7.7,154.2,Foggy
2023-05-18,Pune,31.4,54,988,17.8,60.9,Rainy
2023-05-19,Bangalore,29.2,32,1021,18.0,60.8,Sunny
2023-05-20,Hyderabad,28.7,75,991,13.2,190.2,Sunny
2023-05-21,Pune,26.7,99,1040,0.6,33.6,Sunny
2023-05-22,Mumbai,27.7,69,1007,14.3,190.4,Foggy
2023-05-23,Jaipur,18.7,96,1005,16.1,96.6,Foggy
2023-05-24,Jaipur,34.0,53,984,4.5,49.6,Cloudy
2023-05-25,Ahmedabad,19.6,66,1011,10.5,135.0,Foggy
2023-05-26,Chennai,39.9,24,986,10.0,77.2,Foggy
2023-05-27,Hyderabad,19.5,98,1034,16.2,131.6,Stormy
2023-05-28,Pune,15.1,53,1026,23.7,2.8,Foggy
2023-05-29,Hyderabad,22.2,97,1035,10.3,106.1,Sunny
2023-05-30,Delhi,44.5,72,1039,11.0,13.4,Foggy
2023-05-31,Ahmedabad,34.6,71,1018,6.4,140.7,Foggy
2023-06-01,Hyderabad,26.1,27,992,18.9,96.2,Foggy
2023-06-02,Ahmedabad,31.7,57,988,0.2,48.0,Foggy
2023-06-03,Hyderabad,43.4,74,1035,21.0,142.9,Sunny
2023-06-04,Ahmedabad,37.5,82,1032,5.2,18.3,Foggy
2023-06-05,Mumbai,19.1,71,990,7.4,59.2,Foggy
2023-06-06,Bangalore,43.2,26,1010,7.6,86.6,Cloudy
2023-06-07,Delhi,42.6,33,1003,7.7,40.8,Stormy
2023-06-08,Pune,39.7,37,1007,0.7,136.7,Rainy
2023-06-09,Hyderabad,26.8,26,1033,4.0,67.3,Cloudy
2023-06-10,Chennai,20.8,95,995,24.1,23.9,Rainy
2023-06-11,Chennai,32.1,88,1032,22.4,45.0,Rainy
2023-06-12,Hyderabad,43.2,59,1045,20.3,29.6,Stormy
2023-06-13,Pune,33.6,63,1034,10.5,94.1,Foggy
2023-06-14,Delhi,24.6,37,999,22.1,132.9,Foggy
2023-06-15,Ahmedabad,43.1,46,999,11.9,88.2,Stormy
2023-06-16,Hyderabad,31.7,67,1001,23.0,197.2,Stormy
2023-06-17,Bangalore,39.4,88,1028,14.4,147.7,Sunny
2023-06-18,Nagpur,25.6,74,1020,16.8,147.6,Rainy
2023-06-19,Pune,41.7,21,1002,15.5,130.7,Stormy
2023-06-20,Mumbai,37.3,70,1014,4.8,81.0,Sunny
2023-06-21,Mumbai,21.9,96,1012,6.0,181.8,Stormy
2023-06-22,Ahmedabad,32.6,61,1039,17.8,151.6,Stormy
2023-06-23,Kolkata,20.1,57,980,16.8,53.9,Rainy
2023-06-24,Nagpur,41.1,47,1012,1.2,83.6,Rainy
2023-06-25,Kolkata,31.6,38,1009,10.5,192.7,Sunny
2023-06-26,Chennai,21.6,93,995,7.3,173.1,Foggy
2023-06-27,Ahmedabad,16.0,49,1005,3.5,183.9,Stormy
2023-06-28,Nagpur,31.7,38,1029,8.0,31.6,Rainy
2023-06-29,Bangalore,22.5,68,1029,10.8,179.5,Rainy
2023-06-30,Jaipur,15.4,100,1048,21.3,191.9,Cloudy
2023-07-01,Ahmedabad,44.5,20,995,21.9,151.1,Sunny
2023-07-02,Delhi,17.3,63,981,19.9,147.1,Cloudy
2023-07-03,Delhi,21.6,40,1033,11.8,137.0,Rainy
2023-07-04,Bangalore,41.0,74,996,21.9,58.9,Cloudy
2023-07-05,Chennai,21.9,31,1003,9.4,106.5,Foggy
2023-07-06,Chennai,25.2,83,1039,9.4,166.1,Rainy
2023-07-07,Delhi,42.6,60,1007,0.0,101.4,Cloudy
2023-07-08,Kolkata,39.2,37,981,12.2,137.4,Stormy
2023-07-09,Hyderabad,34.2,41,1026,7.1,20.1,Rainy
2023-07-10,Bangalore,38.2,23,1023,7.8,23.8,Foggy
2023-07-11,Jaipur,33.0,75,1049,0.7,95.3,Stormy
2023-07-12,Jaipur,44.6,81,997,14.1,186.2,Cloudy
2023-07-13,Hyderabad,24.2,52,1024,19.3,33.0,Stormy
2023-07-14,Kolkata,33.4,59,1021,2.0,28.4,Cloudy
2023-07-15,Pune,36.0,93,1007,1.1,33.4,Stormy
2023-07-16,Ahmedabad,33.3,67,1050,6.6,44.6,Rainy
2023-07-17,Nagpur,21.4,26,1045,21.8,51.6,Sunny
2023-07-18,Pune,31.8,53,1019,13.2,127.9,Foggy
2023-07-19,Pune,16.4,40,994,23.5,57.0,Sunny
2023-07-20,Delhi,34.5,27,1034,17.3,138.5,Stormy
2023-07-21,Pune,15.4,62,1043,2.2,81.0,Rainy
2023-07-22,Hyderabad,38.0,73,1019,24.0,2.8,Rainy
2023-07-23,Hyderabad,35.4,44,1004,8.1,121.0,Rainy
2023-07-24,Nagpur,39.8,23,998,20.1,16.9,Sunny
2023-07-25,Bangalore,29.6,89,1011,22.5,116.8,Sunny
2023-07-26,Pune,41.5,23,1039,15.6,57.2,Stormy
2023-07-27,Delhi,44.0,62,1016,12.7,0.6,Sunny
2023-07-28,Kolkata,33.3,93,986,4.8,108.9,Rainy
2023-07-29,Nagpur,24.5,70,987,7.3,58.2,Stormy
2023-07-30,Jaipur,43.8,50,994,24.1,102.1,Stormy
2023-07-31,Delhi,20.3,89,989,20.0,27.3,Stormy
2023-08-01,Nagpur,40.1,59,1010,2.6,42.0,Cloudy
2023-08-02,Ahmedabad,16.2,37,1046,16.6,69.5,Cloudy
2023-08-03,Kolkata,26.7,91,983,20.7,139.3,Cloudy
2023-08-04,Nagpur,23.3,86,1008,12.2,198.3,Cloudy
2023-08-05,Delhi,27.0,57,1039,24.5,131.6,Rainy
2023-08-06,Nagpur,27.7,51,999,15.1,34.2,Cloudy
2023-08-07,Chennai,42.8,87,1000,19.4,190.3,Foggy
2023-08-08,Delhi,19.1,32,1000,1.3,21.1,Stormy
2023-08-09,Kolkata,40.9,100,1010,1.9,9.5,Stormy
2023-08-10,Chennai,20.4,26,1048,18.4,103.5,Foggy
2023-08-11,Bangalore,41.8,49,995,9.3,47.1,Cloudy
2023-08-12,Nagpur,38.0,52,1009,23.5,67.0,Stormy
2023-08-13,Bangalore,33.4,62,1004,3.1,26.1,Rainy
2023-08-14,Jaipur,16.9,44,982,6.0,191.3,Rainy
2023-08-15,Bangalore,43.6,76,985,7.2,171.8,Cloudy
2023-08-16,Delhi,39.8,81,1047,16.7,44.1,Cloudy
2023-08-17,Nagpur,30.2,45,1021,16.5,187.2,Rainy
2023-08-18,Chennai,18.9,60,1048,22.7,72.5,Rainy
2023-08-19,Mumbai,39.0,76,1003,11.6,166.7,Rainy
2023-08-20,Bangalore,20.9,81,1022,13.1,123.1,Sunny
2023-08-21,Delhi,38.6,25,1045,5.7,183.4,Foggy
2023-08-22,Bangalore,34.0,22,1003,8.1,88.0,Sunny
2023-08-23,Mumbai,28.4,44,1036,7.6,36.2,Stormy
2023-08-24,Pune,43.7,71,987,4.5,121.7,Rainy
2023-08-25,Bangalore,39.5,96,994,13.4,160.9,Foggy
2023-08-26,Mumbai,34.1,92,1040,4.6,98.9,Sunny
2023-08-27,Delhi,26.1,72,1012,13.3,29.9,Stormy
2023-08-28,Delhi,16.7,94,997,16.2,96.7,Cloudy
2023-08-29,Ahmedabad,33.8,42,1044,20.0,161.7,Foggy
2023-08-30,Ahmedabad,20.8,49,999,7.8,59.2,Sunny
2023-08-31,Mumbai,26.7,39,1006,3.8,133.7,Stormy
2023-09-01,Kolkata,31.3,63,1050,18.0,45.6,Sunny
2023-09-02,Delhi,28.3,67,999,18.8,93.5,Cloudy
2023-09-03,Nagpur,27.3,78,1023,18.1,46.1,Foggy
2023-09-04,Kolkata,33.9,37,989,22.1,69.0,Sunny
2023-09-05,Jaipur,22.4,58,983,23.9,150.2,Sunny
2023-09-06,Jaipur,36.1,73,1038,10.8,122.5,Foggy
2023-09-07,Jaipur,23.8,93,1029,17.3,84.1,Rainy
2023-09-08,Pune,33.2,36,981,11.0,18.2,Foggy
2023-09-09,Hyderabad,37.4,81,989,9.0,20.3,Stormy
2023-09-10,Chennai,24.1,50,1048,9.0,120.0,Foggy
2023-09-11,Ahmedabad,28.9,81,1049,14.4,112.0,Cloudy
2023-09-12,Kolkata,42.2,41,1001,5.9,23.2,Cloudy
2023-09-13,Mumbai,22.1,45,1040,11.4,128.6,Rainy
2023-09-14,Nagpur,32.0,91,1041,13.4,153.9,Cloudy
2023-09-15,Pune,44.9,27,999,4.8,122.8,Cloudy
2023-09-16,Mumbai,41.7,55,1009,21.8,84.6,Sunny
2023-09-17,Ahmedabad,30.5,58,1032,8.4,108.4,Rainy
2023-09-18,Jaipur,33.8,26,1045,15.6,102.5,Cloudy
2023-09-19,Ahmedabad,26.3,100,1038,19.4,22.0,Rainy
2023-09-20,Nagpur,23.9,60,1004,24.7,132.0,Sunny
2023-09-21,Chennai,43.7,65,1022,23.6,167.2,Sunny
2023-09-22,Ahmedabad,19.3,76,1036,18.7,81.7,Sunny
2023-09-23,Jaipur,16.9,33,981,7.2,98.7,Rainy
2023-09-24,Kolkata,33.4,98,1040,16.5,4.5,Foggy
2023-09-25,Pune,33.4,64,1040,8.9,138.6,Stormy
2023-09-26,Delhi,38.1,63,1039,23.1,73.7,Stormy
2023-09-27,Bangalore,32.1,91,1009,7.8,18.5,Stormy
2023-09-28,Chennai,23.3,49,1032,18.1,49.0,Rainy
2023-09-29,Hyderabad,44.0,38,994,10.5,152.5,Sunny
2023-09-30,Hyderabad,41.1,25,985,22.3,197.6,Rainy
2023-10-01,Delhi,27.0,68,1002,5.8,54.6,Sunny
2023-10-02,Delhi,15.1,58,997,14.2,113.8,Stormy
2023-10-03,Delhi,18.4,66,1045,18.7,85.2,Sunny
2023-10-04,Pune,20.0,22,1012,8.6,0.5,Foggy
2023-10-05,Nagpur,16.0,55,1021,6.6,90.8,Stormy
2023-10-06,Bangalore,24.7,29,990,24.2,164.7,Stormy
2023-10-07,Delhi,34.7,29,1050,18.6,187.2,Cloudy
2023-10-08,Ahmedabad,24.2,26,1017,10.5,143.1,Stormy
2023-10-09,Ahmedabad,31.3,31,992,8.4,5.9,Rainy
2023-10-10,Hyderabad,34.3,38,985,3.9,126.3,Sunny
2023-10-11,Jaipur,43.0,69,1004,1.7,55.4,Stormy
2023-10-12,Jaipur,26.8,48,1031,6.5,64.8,Foggy
2023-10-13,Bangalore,33.3,54,1040,5.2,193.1,Stormy
2023-10-14,Mumbai,40.1,27,1003,9.2,107.4,Rainy
2023-10-15,Mumbai,33.9,77,1022,13.7,27.6,Cloudy
2023-10-16,Delhi,43.2,71,1036,5.3,128.7,Sunny
2023-10-17,Chennai,19.3,41,1024,2.6,19.7,Cloudy
2023-10-18,Mumbai,16.7,65,1012,15.3,66.7,Foggy
2023-10-19,Ahmedabad,15.8,86,1022,9.1,165.9,Rainy
2023-10-20,Nagpur,22.1,59,1037,23.1,108.5,Sunny
2023-10-21,Pune,35.0,78,1023,0.3,130.6,Rainy
2023-10-22,Nagpur,27.4,58,1021,2.6,129.0,Cloudy
2023-10-23,Chennai,28.6,55,1000,5.2,44.3,Cloudy
2023-10-24,Nagpur,28.1,55,1023,1.6,4.7,Rainy
2023-10-25,Hyderabad,29.8,40,1050,7.7,129.6,Cloudy
2023-10-26,Kolkata,28.2,73,1049,16.3,92.1,Stormy
2023-10-27,Mumbai,24.7,29,1026,1.8,123.8,Sunny
2023-10-28,Nagpur,29.6,72,1011,17.2,59.9,Rainy
2023-10-29,Kolkata,37.7,96,1045,19.4,164.8,Rainy
2023-10-30,Chennai,41.9,33,1045,14.6,5.6,Rainy
2023-10-31,Delhi,20.4,29,982,9.9,78.8,Cloudy
2023-11-01,Ahmedabad,17.5,91,1033,13.4,166.4,Sunny
2023-11-02,Chennai,24.3,23,1002,7.3,180.4,Foggy
2023-11-03,Chennai,24.1,46,999,6.6,28.1,Cloudy
2023-11-04,Jaipur,24.5,93,1033,24.2,91.8,Stormy
2023-11-05,Kolkata,32.6,43,1009,12.2,85.3,Foggy
2023-11-06,Kolkata,44.8,58,1000,5.9,147.3,Sunny
2023-11-07,Hyderabad,35.8,99,985,14.1,105.0,Foggy
2023-11-08,Hyderabad,20.8,97,1015,4.8,188.8,Stormy
2023-11-09,Hyderabad,36.0,60,1012,23.5,191.8,Stormy
2023-11-10,Pune,30.0,69,1037,4.1,101.2,Sunny
2023-11-11,Chennai,32.8,73,996,19.6,163.1,Cloudy
2023-11-12,Pune,24.3,50,1002,3.3,68.3,Cloudy
2023-11-13,Chennai,40.0,90,1049,14.6,82.9,Cloudy
2023-11-14,Jaipur,42.2,61,1047,24.9,181.2,Rainy
2023-11-15,Hyderabad,38.4,30,1049,15.8,116.4,Cloudy
2023-11-16,Hyderabad,39.5,72,1036,19.5,65.9,Cloudy
2023-11-17,Pune,19.2,60,1037,18.5,6.5,Foggy
2023-11-18,Ahmedabad,19.1,82,980,3.8,129.4,Sunny
2023-11-19,Hyderabad,42.1,72,1007,17.1,192.2,Foggy
2023-11-20,Hyderabad,28.5,33,1035,23.0,188.6,Cloudy
2023-11-21,Delhi,43.5,54,1041,0.8,35.2,Sunny
2023-11-22,Jaipur,27.9,91,1032,16.2,176.2,Sunny
2023-11-23,Pune,36.2,56,1027,23.0,116.5,Sunny
2023-11-24,Ahmedabad,42.4,65,1008,18.8,74.6,Stormy
2023-11-25,Mumbai,17.4,99,1015,11.1,17.6,Stormy
2023-11-26,Chennai,34.3,59,1041,6.8,96.0,Rainy
2023-11-27,Kolkata,25.9,33,1001,23.4,38.7,Sunny
2023-11-28,Ahmedabad,31.8,51,988,17.8,142.8,Cloudy
2023-11-29,Kolkata,21.2,21,1007,0.2,89.7,Cloudy
2023-11-30,Kolkata,15.0,75,1032,6.5,196.4,Foggy
2023-12-01,Bangalore,27.2,26,1014,21.6,196.7,Sunny
2023-12-02,Mumbai,39.7,93,1005,24.9,192.4,Cloudy
2023-12-03,Mumbai,38.2,80,994,14.9,149.0,Sunny
2023-12-04,Chennai,28.2,66,1009,19.2,140.1,Cloudy
2023-12-05,Bangalore,31.3,60,997,11.8,132.0,Rainy
2023-12-06,Delhi,21.7,53,1020,12.6,44.9,Foggy
2023-12-07,Nagpur,25.7,43,1001,16.8,119.0,Foggy
2023-12-08,Nagpur,37.0,67,989,17.7,112.5,Foggy
2023-12-09,Jaipur,26.7,51,1008,16.2,118.5,Sunny
2023-12-10,Pune,21.0,94,1028,15.1,61.6,Sunny
2023-12-11,Kolkata,37.6,92,1026,9.0,100.4,Foggy
2023-12-12,Nagpur,22.7,83,1044,0.3,18.8,Sunny
2023-12-13,Delhi,35.4,87,1046,1.0,114.0,Stormy
2023-12-14,Bangalore,41.7,63,1029,2.4,31.3,Sunny
2023-12-15,Nagpur,27.3,21,1035,5.7,183.6,Stormy
2023-12-16,Bangalore,17.4,28,1021,15.6,152.3,Rainy
2023-12-17,Bangalore,34.4,70,1041,4.7,116.2,Foggy
2023-12-18,Kolkata,16.8,47,1027,1.7,90.9,Foggy
2023-12-19,Pune,26.6,23,1005,24.2,9.4,Stormy
2023-12-20,Pune,22.4,83,996,15.8,8.4,Foggy
2023-12-21,Bangalore,18.8,72,1021,17.6,72.4,Cloudy
2023-12-22,Bangalore,34.6,51,1015,22.9,28.6,Rainy
